整租 | 度假区九夏云水洋房189平米豪装5房带2个车位900,http://km.58.com/zufang/32259442681808x.shtml,9000,滇池度假区
整租 | 蓝光天骄城 三室带家具1200/月 可以季度付,http://km.58.com/zufang/32312541242673x.shtml,1200,呈贡新城
单间 | 个人直租 拎包入住 环境舒适 配套齐全,http://km.58.com/hezu/32336969788109x.shtml,700,世纪半岛
单间 | 北市区 北京路 龙泉路 天骄北麓 和谐世纪 月付押一,http://km.58.com/hezu/32360100593335x.shtml,950,北市区
整租 | 石闸立交 金色俊园 精装3室 空房出租 2000元,http://km.58.com/zufang/32248542932926x.shtml,2000,白龙路片区
整租 | 年轻人特爱的经典小跃层精装修可以拎包入住房屋干净清爽,http://km.58.com/zufang/32307121237947x.shtml,2100,吴井路
整租 | 滇池卫城锦尚豪华装四房 大跃层 全实木家具家电 看房,http://km.58.com/zufang/32328309547947x.shtml,5000,滇池度假区
整租 | 洛龙湖公园旁米兰园简装3房宽敞大气随时看房,http://km.58.com/zufang/32094361484750x.shtml,1900,呈贡新城
整租 | 新螺蛳湾体育城 星体花园 精装修 带家具 拎包入住,http://km.58.com/zufang/32371156916157x.shtml,1500,新螺蛳湾
整租 | 经济开发区丹槿园简装2房 1600元/月90平随时看,http://km.58.com/zufang/32161904353597x.shtml,1600,经济开发区
单间 | 房东直租，男女不限,http://km.58.com/hezu/30444340874174x.shtml,450,呈贡新城
整租 | 精装3房 空房 带车位 3000元/月,http://km.58.com/zufang/32269617999293x.shtml,3000,世纪城
整租 | 北市区实力郡城 精装两房 小高层 诚心出租 价格低廉,http://km.58.com/zufang/32102361525192x.shtml,1600,江东花园
整租 | 新迎小区2室带全家具家电好房出租,http://km.58.com/zufang/32080849209154x.shtml,1600,新迎片区
整租 | 云南映象C区 无 精装修包宽带物业房租月付 拎包入住,http://km.58.com/zufang/32235127020360x.shtml,900,世博片区
整租 | 月半湾 带家具出租 欢迎实地看房,http://km.58.com/zufang/32183448154415x.shtml,1500,高新区
单间 | 北京路葡萄街区同德广场白云路地铁滨江俊园月付无包物业,http://km.58.com/hezu/32306327254187x.shtml,1100,滨江俊园
整租 | 北辰地铁口丨江东四季园 精装3室 带全套家具家电出租,http://km.58.com/zufang/32240355594831x.shtml,2600,江东花园
整租 | 体育城星耀地铁旁 奥宸橙郡 精装2室带全套家具家电租,http://km.58.com/zufang/32258705214132x.shtml,2300,新亚洲体育城
整租 | 北市区地铁站旁 金领时代精装2房空房可配家具家电 急,http://km.58.com/zufang/32372638837065x.shtml,2300,白塔路
整租 | 同德广场白云路地铁站旁  家具家电齐全 包物管宽带,http://km.58.com/zufang/32327535544243x.shtml,1150,滨江俊园
整租 | 东风东路轻纺工业厅 2室2厅1卫,http://km.58.com/zufang/32261898127674x.shtml,1500,新迎片区
整租 | 金色俊园精装修三室两厅家具家电齐全 温馨清爽采光好,http://km.58.com/zufang/32360440114122x.shtml,2500,白龙路片区
整租 | 华夏广场 颐庆园 精装修 带全套 中间位置 随时看,http://km.58.com/zufang/32360649808335x.shtml,3500,滇池度假区
单间 | 五华高新区西府景苑 个人房源 入住立减三百房租 押一,http://km.58.com/hezu/32071134655434x.shtml,800,高新区
整租 | 云大医院附近壹号广场对面保利六合精装公寓带全套家具家,http://km.58.com/zufang/32367201986763x.shtml,1800,棕树营
整租 | 溪畔丽景 精装3室 装修清爽 带家具家电出租,http://km.58.com/zufang/32140534244395x.shtml,2500,鼓楼片区
单间 | 盘龙金星立交桥金福园 2室2厅 主卧 朝南北 精装修,http://km.58.com/hezu/28833428803023x.shtml,1100,金星立交桥
整租 | 地铁口旁边 壹号广场 两室两厅 带部分家具家电 有钥,http://km.58.com/zufang/32281506234703x.shtml,2400,丰宁片区
单间 | 房东直租 金星小区 金实小区 同德广场 金康园 江岸,http://km.58.com/hezu/32218132594861x.shtml,880,金星立交桥
整租 | 华秋园 1室1厅1卫,http://km.58.com/zufang/31228696289967x.shtml,800,金星立交桥
单间 | 盘龙金江金江小区曦苑个人房源 无 押一付一 精装修,http://km.58.com/hezu/31958560773967x.shtml,750,金江
整租 | 滇池路片区 润城一区 精装2室 带家具家电 看房方便,http://km.58.com/zufang/32228928651695x.shtml,2000,滇池路片区
单间 | 同德广场 艺星旁边 押一付一,http://km.58.com/hezu/32382066312108x.shtml,1030,金星立交桥
整租 | 世博园云南映象2居室1500便宜租啦手慢无全新装修没,http://km.58.com/zufang/32172070207056x.shtml,1500,世博片区
整租 | 中装2室带家具诚租1500/月 森林公园旁民航家属院,http://km.58.com/zufang/31317778543548x.shtml,1500,国贸中心
整租 | 前卫路 双龙商场 1室1厅1卫 带家具家电 拎包入住,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkeXUZDc90OcaCmJeAYtI2tENKuxJcJXaJy69PLloUztuMgT9WSjAhmNK2ee9KhGHOsr1axDQbZQqXhL2WHrTnZus5R4S6xM8etjmmBUKMqI7mbQFBJxIZMOpAVyKQUVLUmpeB-UK1L3QbfMaW1I_V4TF69oXnu8GU5yukPmMkDu62eFWvNPmTtZ-ZcAt1u11_COL46dYK_qEFT-1iM0Ga7-FqhCLAOE0cFs3HNiRLaCb6oj08mTC5as&local=541|547&pubid=23465542&apptype=0&psid=110858749198310173808743312&entinfo=32216119910593_0&cookie=|||c5/njVouV7uiGniYAwNgAg==&fzbref=0&key=&params=busitime^desc,1100,南窑片区
单间 | 昆明同德广场 金星立交桥 白云路地铁站 个人无需中介,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfovYoz3QK3I5ceMsYeOIrq18f-5NvxKrSq0NYpIoXxfWqWX66sf_nH7IQQ7WdQBbOrDSb73M5BCjD8qmB3ynK9Wq_kLogGs8t9bHFbXN7bR7fyuB7_weK1VhlPwj-5WlVduLVCo_YI-JRIJ057leLrdqDMybbOabIFahp5cQZN-cCbNwISF9PruwoM7dPzDeTYfuEcBAblLGYmWw0Gcik-KFouVjHO1K_2&local=541|547&pubid=24327642&apptype=0&psid=110858749198310173808743312&entinfo=32367717575729_0&cookie=|||c5/njVouV7uiGniYAwNgAg==&fzbref=0&key=&params=busitime^desc,600,金星立交桥
单间 | 0中介可月付，金星立交同德昆明广场单间550元全套家,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfotvw5ZgiQRbmWb_40kXD1rcf-5NvxKrSqzI_RbGauxLX-GJrSrrAvGO-oCHGx8GHtDSb73M5BCjD8qmB3ynK9Wq_kLogGs8t9bHFbXN7bR7fyuB7_weK1VsB6CirnEThKFwJkdkF4ERJIJ057leLrdqDMybbOabIFahp5cQZN-cCbNwISF9PruwoM7dPzDeTYfuEcBAblLGYmWw0Gcik-KFouVjHO1K_2&local=541|547&pubid=23931912&apptype=0&psid=110858749198310173808743312&entinfo=32301707742391_0&cookie=|||c5/njVouV7uiGniYAwNgAg==&fzbref=0&key=&params=busitime^desc,550,金星立交桥
整租 | 万达旁 佳湖花园 精装两房 带家具家电 看房方便 交,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkeXUZDc90OcaCmJeAYtI2tEunQFM92Fq2Zd6uef3ViU6MgT9WSjAhmNxFVnyMMT4p_CTi0fIA306nhL2WHrTnZuNzTU109OjQaczjJDa95EumbQFBJxIZMOpAVyKQUVLUmpeB-UK1L3QdT_2wuUemhnbhQ4ythnmrZyukPmMkDu62eFWvNPmTtZNnfW1X3snJyOL46dYK_qEFT-1iM0Ga7-FqhCLAOE0cFs3HNiRLaCb6oj08mTC5as&local=541|547&pubid=24237027&apptype=0&psid=110858749198310173808743312&entinfo=32324043215535_0&cookie=|||c5/njVouV7uiGniYAwNgAg==&fzbref=0&key=&params=busitime^desc,2500,大商汇
单间 | 东风广场附近电梯新房直租近南屏街火车站小西门延安医院,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoEtNnb8xW2uvNXwjnvNMgGcf-5NvxKrSq8q7j3kJ2KBe716K0zOKf8u-oCHGx8GHtDSb73M5BCjDopmsqKXm3BK_kLogGs8t9bHFbXN7bR7fyuB7_weK1VqGYqjOm40bWk3vruidBZDlIJ057leLrdqDMybbOabIFAQrjScrmrQObNwISF9PruwoM7dPzDeTYfuEcBAblLGYmWw0Gcik-KFouVjHO1K_2&local=541|547&pubid=24323536&apptype=0&psid=110858749198310173808743312&entinfo=32006283041080_0&cookie=|||c5/njVouV7uiGniYAwNgAg==&fzbref=0&key=&params=busitime^desc,700,白塔路
整租 | 1200南窑昆明站佴家湾散热器厂拎包清爽1室春城路云,http://km.58.com/zufang/32348296079543x.shtml,1100,昆明站
整租 | 滇池路金坤世纪 豪装两房改三房 只要2100/月欲租,http://km.58.com/zufang/32348157290300x.shtml,2100,滇池路片区
整租 | 房东直降300 国贸中心宏兴小区中装2房带家具出租1,http://km.58.com/zufang/32347768638011x.shtml,1250,国贸中心
整租 | 北市区两室出租了，1050出租，可季度付，钥匙在手，,http://km.58.com/zufang/32356924150473x.shtml,1050,北市区
整租 | 世纪城旁广福路边银海樱花语精装修两房出租 干净清爽,http://km.58.com/zufang/32268638328883x.shtml,2200,世纪城
整租 | 西山区政府旁 梁源小区 精装修 带部分家具房东急租9,http://km.58.com/zufang/32226692164287x.shtml,900,西山区政府
整租 | 天骄北麓南区 1室0厅1卫,http://km.58.com/zufang/31543941636943x.shtml,850,北市区
整租 | 全套家具家电拎包即可以入住的好房子随时方便看,http://km.58.com/zufang/32234071877557x.shtml,1380,江东花园
整租 | 爱情海附近世纪半岛橄榄谷精装3房带车位带家具有钥匙随,http://km.58.com/zufang/32282152127949x.shtml,3400,世纪半岛
整租 | 万宏国际房东直租 中介勿扰 押一付一 包宽带包物业,http://km.58.com/zufang/32382154437046x.shtml,899,火车北站
整租 | 新螺蛳湾魅力之城精装大两房 楼层好阳光充足 随时可以,http://km.58.com/zufang/32345412821823x.shtml,1500,新螺蛳湾
整租 | 整租 高新区黑林铺西城时代 精装修2室1厅 拎包入住,http://km.58.com/zufang/32279160653763x.shtml,2300,高新区
单间 | 首月立减三百房租 盘龙世博片区解甲园 个人房源 无,http://km.58.com/hezu/32080097221706x.shtml,780,世博片区
整租 | 吴井路吴井新苑2楼写字楼213平临街大通间办公场所出,http://km.58.com/zufang/31736815320137x.shtml,8500,民航路
整租 | 北京路霖雨路交叉旁彩云间精装俩室带全套急出租！,http://km.58.com/zufang/32372260494403x.shtml,2400,北辰财富中心
整租 | 江东片区江东鸣翠园精装3房2200元/月118平随时,http://km.58.com/zufang/32292608051122x.shtml,2200,北辰财富中心
整租 | 滇池路片区广福城A3地块精装2房2000元/月90平,http://km.58.com/zufang/32356231818060x.shtml,2000,滇池路片区
整租 | 水泥制管厂宿舍 2室1厅1卫,http://km.58.com/zufang/32382046344635x.shtml,1800,小西门
整租 | 魅力之城 随时可以看房子,http://km.58.com/zufang/32245649730505x.shtml,1200,新螺蛳湾
整租 | 吴井路 吴井路派出所楼上 福景花园 四室带家具可做员,http://km.58.com/zufang/32279523411654x.shtml,2600,和平村
整租 | 吴井路三医院百富琪附近清爽两室很实惠的价格等您,http://km.58.com/zufang/32304953883963x.shtml,1300,民航路
整租 | 新亚洲地铁站旁海运花园90平米中装3房2厅新房150,http://km.58.com/zufang/32312127457737x.shtml,1500,新螺蛳湾
整租 | 澳霖公寓 2室2厅1卫,http://km.58.com/zufang/32327907657293x.shtml,1800,高新区
整租 | 南部地铁站旁大两房出租，家具家电齐全的2500元，欢,http://km.58.com/zufang/32213559036858x.shtml,2500,新螺蛳湾
整租 | 北市区 华龙人家豪华装修4房 中间楼层 电梯房 带家,http://km.58.com/zufang/31817002601906x.shtml,2100,北市区
单间 | 凯苑小区 3室2厅1卫 男女不限,http://km.58.com/hezu/32351375345607x.shtml,550,西山区政府
单间 | 莲花池畔 拎包入住 房租月付 无 有厨房有宽带,http://km.58.com/hezu/32268273522223x.shtml,688,莲花片区
整租 | 盘龙区金安小区房东直租无，家具家电齐全包物业宽带,http://km.58.com/zufang/32344805943107x.shtml,960,北辰财富中心
整租 | 小西门香宫国际便宜出租一室一厅精装修办公居家两不误,http://km.58.com/zufang/32357375216323x.shtml,1500,小西门
整租 | 白龙路 白龙新区 100平精装3房 空房出租 170,http://km.58.com/zufang/32303427835340x.shtml,1700,白龙路片区
单间 | 西山马街铁合金怡芳苑 入住立减三百房租 押一付一无,http://km.58.com/hezu/32035890861738x.shtml,620,马街
整租 | 全新装修 带全套家具家电 拎包入住 南北通透电梯板房,http://km.58.com/zufang/32025311339068x.shtml,2600,北市区
整租 | 版主翠园旁云安尚品独立客厅 独立卧室 标准一室一厅1,http://km.58.com/zufang/31045291833787x.shtml,1800,北市区
整租 | 新螺蛳湾国际商贸城金福地花园小区带家具家电安静优雅干,http://km.58.com/zufang/32327040105529x.shtml,1300,新亚洲体育城
整租 | 昆明北市区天宇澜山小区 4室2厅3卫,http://km.58.com/zufang/28321805803725x.shtml,2300,盘龙周边
整租 | 世纪城 海伦国际 全新精装 三房 可配全套家具家电,http://km.58.com/zufang/32366916820140x.shtml,2800,世纪城
单间 | 北市区嘉年华美璟欣成主卧带独卫 家具全押一付一包宽带,http://km.58.com/hezu/32279454838572x.shtml,1250,北市区
整租 | 海伦国际11号地块 1室1厅1卫,http://km.58.com/zufang/32302612067908x.shtml,1700,世纪城
单间 | 无中/介费，同德广场滨江俊园金星金星立交桥旁金利园押,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoBzTzvCUF9TELwPaO7_CHNsf-5NvxKrSqxi_0tEgppMf9r9ZtbmitxO2z8ihUE6YhDSb73M5BCjD8qmB3ynK9Wq_kLogGs8t9bHFbXN7bR7fyuB7_weK1Vogg9sJ5pzDcBBs5F1ixrcNIJ057leLrdqDMybbOabIFahp5cQZN-cCbNwISF9PruwoM7dPzDeTYfuEcBAblLGYMylGofGJVVlouVjHO1K_2&local=541|547&pubid=24364920&apptype=0&psid=114373870198310173900316432&entinfo=32369302373805_0&cookie=|||c5/njVouV7xfGiuQAwNRAg==&fzbref=0&key=&params=busitime^desc,1000,金星立交桥
单间 | 0中介+月付+拎包入住大商汇周边及世纪城周边皆有空房,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoM8RznTWQzdV_s23rMFJgfMf-5NvxKrSq_epzCbe4rP18v-s9LoRkxqxNoCb90wzuHX9-9ULsWbHkQ3ywWzC-MK_kLogGs8t9bHFbXN7bR7fyuB7_weK1VkWSmtFXgECjZZ2BqInUrzZIJ057leLrdqDMybbOabIFk77MbNhP7nGbNwISF9PruwoM7dPzDeTYfuEcBAblLGYMylGofGJVVlouVjHO1K_2&local=541|547&pubid=24088299&apptype=0&psid=114373870198310173900316432&entinfo=32334080520782_0&cookie=|||c5/njVouV7xfGiuQAwNRAg==&fzbref=0&key=&params=busitime^desc,1050,大商汇
整租 | 南屏街 家乐福 金鹰B座隔壁 电梯2房2厅1卫 全套,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkeXUZDc90OcaCmJeAYtI2tE4bnCApAn_grot3u1Vq7LZMgT9WSjAhmNxFNMXh9-ixMKXrdvxNSfyHhL2WHrTnZu5-YI94NQsR6czjJDa95EumbQFBJxIZMOpAVyKQUVLUmpeB-UK1L3QRDQbWhC-ZkEkOLVoE9-dHdyukPmMkDu62eFWvNPmTtZOrzHSdxvSi-OL46dYK_qEFT-1iM0Ga7-FqhCLAOE0cExeDdE_rww56oj08mTC5as&local=541|547&pubid=24061855&apptype=0&psid=114373870198310173900316432&entinfo=32326256991277_0&cookie=|||c5/njVouV7xfGiuQAwNRAg==&fzbref=0&key=&params=busitime^desc,3300,南屏街片区
单间 | 盘龙区金星立交桥滨江俊园金尚俊园旁溪畔丽景（押一付一,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoefVi-9_LKReCITzQdPcfssf-5NvxKrSqHz6oMoq8up6GDwUKJz-gve2z8ihUE6YhDSb73M5BCjCaS1T8aGeWs6_kLogGs8t9bHFbXN7bR7fyuB7_weK1Vorfl72gftqx0nwUFI5LcrxIJ057leLrdqDMybbOabIFKB759GnZyoebNwISF9PruwoM7dPzDeTYfuEcBAblLGYMylGofGJVVlouVjHO1K_2&local=541|547&pubid=24326178&apptype=0&psid=114373870198310173900316432&entinfo=32305635302193_0&cookie=|||c5/njVouV7xfGiuQAwNRAg==&fzbref=0&key=&params=busitime^desc,960,鼓楼片区
单间 | 大商汇 广福路 中天融域 无 可以押一付一,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfo9OwK38vd1hCU6qGL0ZLCAMf-5NvxKrSqDxWVX95tAjzt4AzKjdp45KECF3p7KaAnHX9-9ULsWbHkQ3ywWzC-MK_kLogGs8t9bHFbXN7bR7fyuB7_weK1VgUerMBNOaCRsD4E5_KCqtRIJ057leLrdqDMybbOabIFk77MbNhP7nGbNwISF9PruwoM7dPzDeTYfuEcBAblLGYMylGofGJVVlouVjHO1K_2&local=541|547&pubid=22662233&apptype=0&psid=114373870198310173900316432&entinfo=32082887064498_0&cookie=|||c5/njVouV7xfGiuQAwNRAg==&fzbref=0&key=&params=busitime^desc,1150,大商汇
整租 | 《精装全套家具电器样样齐全，1500就租了》拎包入住,http://km.58.com/zufang/32380331719623x.shtml,1500,新迎片区
整租 | 东泰花园147平米中装修4房2厅2卫新房出租2100,http://km.58.com/zufang/32380225234479x.shtml,2100,经济开发区
整租 | 世博片区 云南映象 1室0厅1卫 1300/月 看房,http://km.58.com/zufang/32380148568244x.shtml,1300,世博片区
整租 | 经济开发区丹槿园简装2房 1600元/月90平随时看,http://km.58.com/zufang/32161904353597x.shtml,1600,经济开发区
整租 | 房东急租新亚洲体育城星泽园精装两室带家具拎包入住,http://km.58.com/zufang/32358724999227x.shtml,1800,新亚洲体育城
整租 | 五华区南屏街片区威远街98号华夏大厦精装3室2厅，急,http://km.58.com/zufang/32310752126287x.shtml,4000,南屏街片区
整租 | 石闸立交 金色俊园 精装3室 空房出租 2000元,http://km.58.com/zufang/32248542932926x.shtml,2000,白龙路片区
整租 | 西山区政府秋苑小区.二期精装2房 1800元/月81,http://km.58.com/zufang/32312358322766x.shtml,1800,西山区政府
单间 | 个人直租 拎包入住 环境舒适 配套齐全,http://km.58.com/hezu/32336969788109x.shtml,700,世纪半岛
整租 | 北市区小高层带部分家具家电拎包入住1500元/月豪装,http://km.58.com/zufang/32371628872639x.shtml,1500,江东花园
单间 | 海伦国际十一号块地 3室1厅1卫 男女不限,http://km.58.com/hezu/32335153568940x.shtml,600,世纪城
整租 | 精装3房 空房 带车位 3000元/月,http://km.58.com/zufang/32269617999293x.shtml,3000,世纪城
整租 | 溪畔丽景 精装3室 装修清爽 带家具家电出租,http://km.58.com/zufang/32140534244395x.shtml,2500,鼓楼片区
整租 | 中装2室带家具诚租1500/月 森林公园旁民航家属院,http://km.58.com/zufang/31317778543548x.shtml,1500,国贸中心
整租 | 昙景花园 精装修 三室 东西向 无遮挡 全新装修 仅,http://km.58.com/zufang/32335231716291x.shtml,2200,白龙路片区
整租 | 万科公园里 3室2厅1卫,http://km.58.com/zufang/32382012061640x.shtml,2000,新螺蛳湾
整租 | 新迎小区南组团精装3房 1800元/月86平预约看房,http://km.58.com/zufang/32360339425870x.shtml,1800,新迎片区
整租 | 年轻人特爱的经典小跃层精装修可以拎包入住房屋干净清爽,http://km.58.com/zufang/32307121237947x.shtml,2100,吴井路
整租 | 新亚洲体育城地铁口旁 4室精装大面积空房出租居住办公,http://km.58.com/zufang/32324529903669x.shtml,2300,新亚洲体育城
整租 | 金色俊园精装修三室两厅家具家电齐全 温馨清爽采光好,http://km.58.com/zufang/32360440114122x.shtml,2500,白龙路片区
单间 | 房东直租 家具家电齐全 白云路滨江俊园星光俊园 精装,http://km.58.com/hezu/32305452912447x.shtml,900,白塔路
整租 | 螺狮湾 体育城旁 精装修带全部家电家具 拎包入住 价,http://km.58.com/zufang/32282148012856x.shtml,1600,新亚洲体育城
整租 | 新亚洲星泽园 地铁房精装2房 小区环境好1500/月,http://km.58.com/zufang/32349515596596x.shtml,1500,新亚洲体育城
整租 | 同德广场旁金康园精装复式大5居 办公住家头选 拎包入,http://km.58.com/zufang/32239420857653x.shtml,5200,金星立交桥
整租 | 美璟欣城 1000元 2室2厅2卫 普通装修，楼层好,http://km.58.com/zufang/32157795485008x.shtml,1000,北市区
单间 | 房东直租 金星小区 金实小区 同德广场 金康园 江岸,http://km.58.com/hezu/32218132594861x.shtml,880,金星立交桥
整租 | 盘龙区二环北路与穿金路交汇处小坝西村精装修3房120,http://km.58.com/zufang/32367482162760x.shtml,2200,白塔路
整租 | 蓝光天骄城 2室1厅1卫,http://km.58.com/zufang/32382028442443x.shtml,1100,呈贡新城
整租 | 安宁新城，保利宁湖峰境，出租三居室带家具,http://km.58.com/zufang/32171433647180x.shtml,1500,安宁新区
整租 | 俊发时代俊园 4室1厅1卫,http://km.58.com/zufang/32358573245878x.shtml,1200,呈贡新城
整租 | 豪华装修，全套家具，另有车位,http://km.58.com/zufang/32369583622852x.shtml,3000,虹山片区
整租 | 金海新区精装50平一房一厅 1100每月 滇池度假区,http://km.58.com/zufang/32217606021584x.shtml,1100,滇池度假区
单间 | 学生， 男女不限 考研优先,http://km.58.com/hezu/31853263072818x.shtml,600,呈贡新城
整租 | 吴井路 糖业烟酒公司宿舍 2室1厅1卫 全套家具家,http://km.58.com/zufang/32348794125877x.shtml,1300,吴井路
整租 | 银杏金川花园 2600元 2室2厅1卫 普通装修，献,http://km.58.com/zufang/32124324907077x.shtml,2600,官南大道
整租 | 泰暘欣城 2室2厅1卫,http://km.58.com/zufang/32382022174160x.shtml,2200,莲花片区
单间 | 春城慧谷2期 750 3室2厅2卫 男女不限,http://km.58.com/hezu/32381801464516x.shtml,750,高新区
整租 | 盘龙区白塔路七彩之门 1是精装房 楼层适中采光好,http://km.58.com/zufang/32173516475569x.shtml,2200,白塔路
单间 | 大商汇 广福路 中天融域 无 可以押一付一,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfo9OwK38vd1hCU6qGL0ZLCAMf-5NvxKrSqDxWVX95tAjzt4AzKjdp45KECF3p7KaAnHX9-9ULsWbHkQ3ywWzC-MK_kLogGs8t9bHFbXN7bR7fyuB7_weK1VgUerMBNOaCRsD4E5_KCqtRIJ057leLrdqDMybbOabIFk77MbNhP7nGbNwISF9PruwoM7dPzDeTYfuEcBAblLGbR4NF_gSQXtVouVjHO1K_2&local=541|547&pubid=22662233&apptype=0&psid=100836474198310174002033921&entinfo=32082887064498_0&cookie=|||c5/njVouV7xr3yuEAwNqAg==&fzbref=0&key=&params=busitime^desc,1150,大商汇
单间 | 3个月付一室零厅一卫全套家具家电租金2000元,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoLhs-6W80PN57xx3I2nWzZ8f-5NvxKrSq-M2VIIyDX7mzFEgI64HPTqECF3p7KaAnHX9-9ULsWbHZXMgiqiq1l6_kLogGs8t9bHFbXN7bR7fyuB7_weK1VrHJsT5DsFqnWiKJ9gMUTXRIJ057leLrdqDMybbOabIFB1lLDqSbNxGbNwISF9PruwoM7dPzDeTYfuEcBAblLGbR4NF_gSQXtVouVjHO1K_2&local=541|547&pubid=22237151&apptype=0&psid=100836474198310174002033921&entinfo=31982494120013_0&cookie=|||c5/njVouV7xr3yuEAwNqAg==&fzbref=0&key=&params=busitime^desc,2000,云纺片区
单间 | 北辰财富中心 鑫世界公寓精品房 无中介物管费押一付一,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoBf3I11XSClqL1T-UZokhAMf-5NvxKrSq-g-U5QNtt-UOYJ2otvQhWaxNoCb90wzuWGVLsjUWHVWLpHwm0RlWlocAMCALJ1RVSQlbQlSDexyyOS94FtNQ3mA0zMaiwna0h1cBORGJZ4yYpXHrnSwtDvFE3ZHiebyIUse7q2LISdZY6A5j0NZ_LjocYJ9VXXU3tYTr5GvHLDgl41oVSMu9BQ&local=541|547&pubid=24250059&apptype=0&psid=100836474198310174002033921&entinfo=32295523732921_0&cookie=|||c5/njVouV7xr3yuEAwNqAg==&fzbref=0&key=&params=busitime^desc,900,东川
单间 | 万彩城 房东直租月付 多间450至1300元 精装拎,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfoVCCUkz00RcZvK3vitHvK2cf-5NvxKrSqCi0W1KXkY6UpBmX_4strKu-oCHGx8GHtDSb73M5BCjA3V8SWnR-4Ma_kLogGs8t9bHFbXN7bR7fyuB7_weK1VgkDdKp_V5XFRbUWYOzsEk1IJ057leLrdqDMybbOabIFi_rLupJUl6GbNwISF9PruwoM7dPzDeTYfuEcBAblLGbR4NF_gSQXtVouVjHO1K_2&local=541|547&pubid=24023017&apptype=0&psid=100836474198310174002033921&entinfo=32322949426107_0&cookie=|||c5/njVouV7xr3yuEAwNqAg==&fzbref=0&key=&params=busitime^desc,650,龙泉路
单间 | 万宏国际单间出租（全包价）只要650月起租 无支持月,http://jxjump.58.com/service?target=FCADVFdVGJSbUnkf2ayqH_E_R9RLX94M3jVfof05WruBSuZYDFhPGY9qUa8f-5NvxKrSqfNFeMO5wTvGTydxchwf4cmXsRAzN8j1iDSb73M5BCjC0WMdF5J9yIq_kLogGs8t9bHFbXN7bR7fyuB7_weK1VtkmDaOGQIkLBTMJTMEglENIJ057leLrdqDMybbOabIFbOyJqxs2seWbNwISF9PruwoM7dPzDeTYfuEcBAblLGbR4NF_gSQXtVouVjHO1K_2&local=541|547&pubid=23925219&apptype=0&psid=100836474198310174002033921&entinfo=32257338230716_0&cookie=|||c5/njVouV7xr3yuEAwNqAg==&fzbref=0&key=&params=busitime^desc,650,火车北站
整租 | 北市区 羊肠村地铁站旁 书香门第 天骄北麓 两室出租,http://km.58.com/zufang/32212631609152x.shtml,1200,北市区
整租 | 白云路地铁旁同德广场旁 滨江俊园75平 两室全套 拎,http://km.58.com/zufang/32206070738768x.shtml,2400,张官营
整租 | 鑫金花园 带全套家具家电拎包入住,http://km.58.com/zufang/32203248634540x.shtml,1400,高新区
整租 | 锦葵苑 3室2厅1卫,http://km.58.com/zufang/30609761386167x.shtml,1200,官渡
整租 | 北市区车场旁温馨公寓带家具家电 价格便宜 交通便利,http://km.58.com/zufang/32172783867846x.shtml,1550,北市区
整租 | 环城东路与人民东路交汇处上东城精装3房租出租 赶紧致,http://km.58.com/zufang/32315196295491x.shtml,2500,白塔路
整租 | 盘龙区北辰财富中心旁，房东直租无，家具家电齐全拎包入,http://km.58.com/zufang/32245562753340x.shtml,650,金星立交桥
单间 | 莲花池公园旁 莲花国际 房东直租 房间宽敞明亮 随时,http://km.58.com/hezu/31915156449841x.shtml,900,莲花片区
单间 | 船房小区 3室2厅1卫 男女不限 600一月，半年一,http://km.58.com/hezu/32261559194189x.shtml,600,船房片区
整租 | 市中心小花园盛迪大厦146平米写字楼4100出租可做,http://km.58.com/zufang/32193241934122x.shtml,4100,南屏街片区
整租 | 融城优郡 1室1厅1卫,http://km.58.com/zufang/32117495125292x.shtml,1700,滇池度假区
整租 | 北京路边司家营地铁旁 全新精装修带全套家具家电出租,http://km.58.com/zufang/32060603008451x.shtml,3000,金江
整租 | 滇池度假区滇池卫城大三房带家具家电拎包入住环境优美临,http://km.58.com/zufang/32304680957518x.shtml,3400,滇池度假区
整租 | 南屏街 塘子巷地铁站 吴井路 拎包入住水电网全包,http://km.58.com/zufang/31683534530366x.shtml,1300,金马寺片区
